Customer_ID,Days_Since_Last_Login,Avg_Time_Spent,Avg_Transaction_Value,avg_frequency_login_days,medium_of_operation,internet_option
fffe43004900440031003300350032003200,18,131.22,15070.33,10,Smartphone,Mobile_Data
fffe4300490044003100340036003900,18,482.62,5050.25,8,Both,Wi-Fi
fffe43004900440032003600360038003300,10,59.97,43581.43,7,?,Fiber_Optic
fffe43004900440035003800340034003100,3,1156.295112,46035.32,26,?,Fiber_Optic
fffe43004900440036003000310036003800,13,89.27,4677.34,8,Desktop,Wi-Fi
fffe43004900440032003500320030003900,18,994.04,23938.76,10,?,Wi-Fi
fffe43004900440031003800380033003400,16,307.56,3200.59,19,Desktop,Mobile_Data
fffe43004900440033003900370036003000,19,31.86,17797.15,22,Desktop,Mobile_Data
fffe43004900440034003100310036003900,11,72.06,34946.19,13,Smartphone,Mobile_Data
fffe43004900440035003500390036003700,4,210.35,21651.85,5,Smartphone,Mobile_Data
fffe43004900440035003800350030003000,13,153.6,29971.82,26,Desktop,Wi-Fi
fffe43004900440036003000390035003800,-999,391.62,900.79,-14.76655492,Desktop,Wi-Fi
fffe43004900440032003700350036003200,13,404.01,12039.3,23,Smartphone,Wi-Fi
fffe43004900440036003200360035003800,21,58.76,41757.76,29,Desktop,Mobile_Data
fffe4300490044003900390037003600,13,31.51,5257.49,42.9515239,Desktop,Fiber_Optic
fffe43004900440033003900320035003900,20,32.57,23236.38,19,Desktop,Fiber_Optic
fffe43004900440033003200350034003400,18,32.31,41458.27,16,Smartphone,Mobile_Data
fffe4300490044003500320033003100,25,160.8,31273.5,Error,Desktop,Fiber_Optic
fffe4300490044003800350035003800,20,33.05,32631.02,26,?,Wi-Fi
fffe4300490044003500350030003500,16,423.94,31142.1,21,Desktop,Mobile_Data
fffe43004900440034003100340034003400,5,108.13,47123.44,16,Desktop,Wi-Fi
fffe4300490044003600300036003700,21,-561.0035467,25870.42,7,?,Mobile_Data
fffe43004900440031003000330035003200,4,33.14,36446.39,13,?,Wi-Fi
fffe4300490044003200360036003900,10,115.05,28345.24,-10.45781591,Smartphone,Wi-Fi
fffe43004900440032003100370036003900,4,119.32,30341.03,29,Smartphone,Fiber_Optic
fffe43004900440032003200300032003800,19,-814.8705402,7337.57,8,Desktop,Wi-Fi
fffe43004900440035003300390037003600,13,462.19,22180.8,29,Both,Wi-Fi
fffe43004900440032003000300033003700,21,31.16,4211.75,7,?,Fiber_Optic
fffe43004900440035003200340033003900,11,64.41,24286.73,16,?,Fiber_Optic
fffe43004900440031003600300034003200,14,808.64,45092.5,21,Desktop,Wi-Fi
fffe43004900440033003000350030003900,7,129.58,4175.5,14,Smartphone,Fiber_Optic
fffe43004900440032003100330036003900,15,246.49,54512.22,8,Desktop,Fiber_Optic
fffe43004900440034003100360031003700,14,161.52,32192.22,9,?,Mobile_Data
fffe43004900440035003200370036003300,11,67.66,15308.78,12,?,Fiber_Optic
fffe43004900440032003500360031003800,22,60.41,20498.76,29,Smartphone,Fiber_Optic
fffe43004900440031003800380030003600,16,306.44,20278.1,20,Desktop,Fiber_Optic
fffe43004900440032003600320036003800,7,232.1,42832.15,28,Both,Fiber_Optic
fffe43004900440035003900300039003600,23,33.07,6446.17,5,Desktop,Mobile_Data
fffe43004900440033003000310032003100,22,55.6,5567.62,Error,Smartphone,Fiber_Optic
fffe43004900440031003800330033003600,16,37.4,15466.89,15,Smartphone,Wi-Fi
fffe43004900440032003800310039003100,10,1214.615429,6394.8,19,Smartphone,Mobile_Data
fffe4300490044003200350039003300,-999,172.31,44663.95,9,Smartphone,Wi-Fi
fffe43004900440032003800360032003400,13,33.44,26095.88,18,Smartphone,Mobile_Data
fffe43004900440034003300320031003200,12,154.97,26384.89,24,Smartphone,Wi-Fi
fffe43004900440031003200310037003400,18,179.52,33243,13,Desktop,Wi-Fi
fffe43004900440031003600320038003500,10,435.02,17719.1,16,?,Wi-Fi
fffe43004900440032003000330035003100,12,34.82,28162.74,20,Smartphone,Fiber_Optic
fffe4300490044003800350031003500,13,-895.2039817,53836.9,12,Smartphone,Mobile_Data
fffe4300490044003600310035003400,15,30.19,34393.6,13,Desktop,Fiber_Optic
fffe43004900440034003000340038003500,8,145.5,24732.62,18,Smartphone,Mobile_Data
fffe43004900440035003200360034003600,8,616.01,36025.84,28,Both,Fiber_Optic
fffe43004900440033003700330033003600,3,-493.2886122,1222.54,Error,Desktop,Fiber_Optic
fffe43004900440035003400360033003800,-999,120.32,44700.39,9,?,Wi-Fi
fffe43004900440036003200340038003100,17,37.39,3286.48,28,Desktop,Mobile_Data
fffe43004900440032003800310038003700,21,70.18,66557.4,1,Smartphone,Mobile_Data
fffe43004900440035003400360031003900,5,183.5,36122.31,25,Desktop,Fiber_Optic
fffe43004900440036003100350031003400,16,1461.637735,37198.58,22,Smartphone,Wi-Fi
fffe43004900440034003900340031003600,10,563.02,11952.94,21,Desktop,Wi-Fi
fffe43004900440035003000380038003200,23,1270.622382,40173.8,23,Desktop,Mobile_Data
fffe43004900440031003400330036003800,-999,115.23,14109.49,Error,Desktop,Mobile_Data
fffe43004900440031003900380032003900,-999,1375.50855,22394.05,22,Smartphone,Mobile_Data
fffe43004900440032003900370032003400,10,1147.82432,44317.67,8,Smartphone,Wi-Fi
fffe43004900440034003100390038003500,2,188.14,4727.24,Error,Smartphone,Fiber_Optic
fffe43004900440031003700380034003600,9,42.39,30295.75,Error,?,Mobile_Data
fffe43004900440031003700300037003000,9,35.6,48842.92,21,Smartphone,Wi-Fi
fffe43004900440036003300340037003800,-999,445.52,27173.93,28.5449831,?,Wi-Fi
fffe43004900440034003600320034003200,17,101.01,41798.87,24,?,Mobile_Data
fffe43004900440032003400300030003800,16,70.14,43991.75,Error,Smartphone,Fiber_Optic
fffe43004900440033003500320035003100,4,350.27,4502.86,Error,Both,Fiber_Optic
fffe43004900440034003000350035003300,21,203.78,5963.21,26,?,Wi-Fi
fffe43004900440034003300370032003100,26,125.21,1389.03,5,Desktop,Wi-Fi
fffe43004900440035003000390038003600,23,-995.1616629,3948.6,8,Desktop,Mobile_Data
fffe4300490044003700340030003500,11,1141.568644,23590.71,22,Desktop,Wi-Fi
fffe43004900440032003400330036003900,-999,30.89,27388.7,Error,Smartphone,Wi-Fi
fffe43004900440035003400370034003800,24,294.9,25799.73,9,Desktop,Fiber_Optic
fffe43004900440035003000360036003400,17,53.59,31562.87,25,Smartphone,Wi-Fi
fffe4300490044003700340033003200,15,30.62,30286.15,8,?,Mobile_Data
fffe43004900440035003000370039003200,14,421.86,12033.86,11,?,Fiber_Optic
fffe43004900440032003700380030003900,17,268.46,13234.14,19,Smartphone,Mobile_Data
fffe43004900440032003900370036003500,17,290.04,25600.51,38.2798794,Desktop,Fiber_Optic
fffe43004900440034003300370038003700,22,33.59,27301.48,29,Desktop,Fiber_Optic
fffe43004900440035003000300036003300,10,363.99,5672.97,7,Desktop,Fiber_Optic
fffe43004900440036003100300031003600,11,107.03,28282.06,Error,Smartphone,Mobile_Data
fffe43004900440036003000390032003200,6,69.62,43738.47,24,Desktop,Wi-Fi
fffe43004900440035003900300036003500,26,280.67,12807.75,28,Desktop,Wi-Fi
fffe43004900440034003600330036003000,6,437.46,15761.31,20,Both,Mobile_Data
fffe43004900440033003500300032003400,14,505.38,15955.62,11,Desktop,Mobile_Data
fffe43004900440034003900340037003300,10,411.14,839.32,21,Both,Mobile_Data
fffe43004900440032003000390039003500,20,34.04,17344.86,Error,?,Wi-Fi
fffe43004900440033003700330034003800,16,37.48,24696.83,31.84301686,Desktop,Wi-Fi
fffe43004900440031003300340036003200,-999,32.45,84635.31,7,Desktop,Mobile_Data
fffe43004900440033003900310030003100,23,621.76,48647.1,Error,Both,Wi-Fi
fffe43004900440035003500330039003200,21,848.13,79711.92,7,Both,Mobile_Data
fffe43004900440032003900380030003700,2,90.99,9507.63,24,Desktop,Mobile_Data
fffe43004900440034003400330031003200,-999,1032.3,14975.72,18,Both,Fiber_Optic
fffe43004900440036003200310038003100,18,599.03,13256.1,20,Desktop,Mobile_Data
fffe43004900440031003400300033003500,10,414.8,1460.57,14,?,Wi-Fi
fffe43004900440031003500340033003000,11,88.63,6266.86,27,Desktop,Wi-Fi
fffe43004900440031003500340032003200,10,394.6,28757.69,14,?,Mobile_Data
fffe43004900440031003100350034003800,17,398.68,20321.13,27,Desktop,Mobile_Data
fffe43004900440031003700360039003200,10,507.7,32342.68,24,Desktop,Mobile_Data
fffe43004900440033003100390039003500,-999,388.85,86897.15,1,Smartphone,Mobile_Data
fffe4300490044003500380033003200,15,125.34,27573.17,Error,?,Wi-Fi
fffe43004900440031003700390033003300,17,31.39,23105.51,40.56806948,Smartphone,Wi-Fi
fffe43004900440035003900320038003000,2,102.93,23247.19,15,?,Wi-Fi
fffe43004900440034003200310037003000,9,634.79,26117.35,10,Both,Wi-Fi
fffe43004900440033003700310032003700,4,575.36,31549.74,25,Desktop,Fiber_Optic
fffe4300490044003700330032003100,19,30.2,35687.91,15,?,Fiber_Optic
fffe43004900440035003500350033003800,6,1283.79,27088.76,9,Smartphone,Fiber_Optic
fffe43004900440033003600350032003100,7,475.53,28117.43,Error,Smartphone,Fiber_Optic
fffe4300490044003200350035003200,2,144.66,46084.78,-7.886521679,Desktop,Fiber_Optic
fffe43004900440033003000370030003900,1,190.45,22437.81,5,?,Mobile_Data
fffe43004900440034003800340031003000,-999,33.9,10305.49,Error,Desktop,Wi-Fi
fffe43004900440034003400340031003300,14,626.3,50678.06,10,?,Wi-Fi
fffe4300490044003500340033003600,7,394.05,29971.65,10,Smartphone,Fiber_Optic
fffe43004900440035003300370036003900,13,173.1,77381.56,5,Smartphone,Fiber_Optic
fffe43004900440034003600320031003400,12,178.06,19537.26,6,Smartphone,Fiber_Optic
fffe43004900440032003500300033003600,20,186.66,16039.42,20,Desktop,Mobile_Data
fffe43004900440032003500310030003100,18,-692.3347897,46041.17,11,Desktop,Wi-Fi
fffe43004900440034003200330039003800,5,39.17,49082.56,21,Desktop,Wi-Fi
fffe43004900440031003500360033003400,12,-552.8493921,10123,5,Desktop,Mobile_Data
fffe43004900440035003200370037003800,14,60.17,37776.87,5,Smartphone,Fiber_Optic
fffe43004900440035003900300032003200,20,137.85,34395.16,5,Desktop,Wi-Fi
fffe43004900440032003200370035003700,5,213.27,1889.88,14,Smartphone,Wi-Fi
fffe43004900440032003500370034003200,14,-28.90025782,26980.73,Error,Desktop,Wi-Fi
fffe43004900440031003300390033003000,6,31.63,2538.71,43.23157761,Desktop,Fiber_Optic
fffe43004900440034003500350035003600,20,131.37,15152.98,16,Desktop,Fiber_Optic
fffe43004900440035003700300030003800,15,33.48,40715.75,21,Smartphone,Wi-Fi
fffe43004900440035003900320033003900,7,460.18,33654.92,28,Desktop,Fiber_Optic
fffe4300490044003400330036003400,21,71.2,43542.43,6,Desktop,Mobile_Data
fffe43004900440036003100350037003700,16,34.8,32885.46,22,Desktop,Mobile_Data
fffe4300490044003100350037003400,21,-771.9162997,48148.39,14,Desktop,Wi-Fi
fffe43004900440033003800390039003700,13,157.04,39725.88,24,Smartphone,Mobile_Data
fffe43004900440035003300340035003100,9,155.11,43796.01,Error,Desktop,Wi-Fi
fffe43004900440032003800370031003200,16,77.66,31022.94,19,Smartphone,Mobile_Data
fffe4300490044003300390035003100,8,-987.1024679,35268.69,Error,Desktop,Fiber_Optic
fffe4300490044003100340038003300,11,929.86,38686.35,17,?,Fiber_Optic
fffe43004900440033003000350039003300,8,832.77,44895.89,11,Both,Fiber_Optic
fffe43004900440032003100350039003400,13,44.23,64708.71,19,?,Wi-Fi
fffe43004900440032003200390038003600,11,701.1,75462.2,9,Desktop,Mobile_Data
fffe43004900440036003000370033003300,-999,1050.766637,67078.73,2,?,Fiber_Optic
fffe4300490044003800310036003800,7,609.22,29604.81,12,Desktop,Mobile_Data
fffe43004900440033003100310034003500,10,287.44,13327.11,17,Smartphone,Wi-Fi
fffe43004900440033003100350032003000,14,174.27,35040.02,9,Desktop,Mobile_Data
fffe4300490044003500370039003000,17,195.75,62636.51,19,Desktop,Mobile_Data
fffe43004900440035003500300038003600,18,148.16,42152.08,28,Desktop,Fiber_Optic
fffe43004900440035003400350030003200,14,133.64,35444.27,Error,Smartphone,Mobile_Data
fffe43004900440033003700350036003100,23,115.43,28665.73,19,Smartphone,Fiber_Optic
fffe4300490044003300390039003500,9,30.45,17401.83,28,Desktop,Wi-Fi
fffe43004900440033003500330037003900,8,311.4,47888.75,8,Desktop,Mobile_Data
fffe43004900440033003500300030003400,-999,296.38,94764.52,34.32765303,Desktop,Mobile_Data
fffe4300490044003600390035003100,3,172.13,21556.88,17,Smartphone,Wi-Fi
fffe430049004400340030003500,14,30.03,49122.11,23,Desktop,Fiber_Optic
fffe43004900440033003500330030003800,23,159.22,43716.23,9,Desktop,Fiber_Optic
fffe43004900440032003400310036003900,11,52.61,29414.24,29,Smartphone,Fiber_Optic
fffe43004900440032003800360031003800,-999,253.58,48329.6,17,Smartphone,Fiber_Optic
fffe43004900440032003100350036003700,10,274.54,10813.05,25,Desktop,Mobile_Data
fffe43004900440034003500380038003400,24,70.6,34864.61,19,Desktop,Mobile_Data
fffe43004900440031003300360037003500,14,33.76,16656.88,5,Smartphone,Fiber_Optic
fffe4300490044003300310033003100,13,307.42,54752.3,10,Both,Mobile_Data
fffe4300490044003600370033003400,14,146.21,25495.34,Error,Smartphone,Mobile_Data
fffe43004900440032003900300036003700,11,419.92,2850.29,21,Desktop,Mobile_Data
fffe43004900440035003100370038003500,18,33.43,21142.03,21,Smartphone,Wi-Fi
fffe43004900440033003100390031003900,23,464.7,7284.99,Error,?,Mobile_Data
fffe43004900440035003500300039003400,10,84.77,13132.19,7,Smartphone,Fiber_Optic
fffe43004900440033003400360036003500,11,195.94,33922.27,9,Smartphone,Fiber_Optic
fffe43004900440032003900370034003600,7,1802.175548,17579.76,21,Desktop,Fiber_Optic
fffe43004900440033003300370033003700,7,110.88,19661.27,29,Desktop,Fiber_Optic
fffe43004900440035003600310036003500,23,1426.819239,26660.03,9,Smartphone,Mobile_Data
fffe43004900440032003400320030003700,11,74.48,23981.25,15,Desktop,Fiber_Optic
fffe4300490044003300380031003400,16,172.72,35028.24,5,Smartphone,Fiber_Optic
fffe43004900440031003600330030003000,21,114.51,19255.92,26,Smartphone,Mobile_Data
fffe43004900440031003400350032003400,12,217.54,7594.95,25,Smartphone,Fiber_Optic
fffe4300490044003400310037003800,3,539.28,20973.26,6,Smartphone,Wi-Fi
fffe4300490044003200300037003600,16,34.59,37102.76,7,Desktop,Wi-Fi
fffe43004900440033003400300030003500,16,231.23,17844.16,18,Smartphone,Wi-Fi
fffe4300490044003900310031003700,14,58.51,36485.55,10,Desktop,Fiber_Optic
fffe43004900440034003300390034003900,6,868.39,36798.98,18,Both,Wi-Fi
fffe43004900440033003700360034003000,9,64.64,42436.26,9,?,Mobile_Data
fffe43004900440032003100390031003900,16,401.05,30859.24,8,Both,Mobile_Data
fffe43004900440034003300340036003400,21,68,43581.02,39.38316934,Smartphone,Wi-Fi
fffe43004900440033003000300033003000,9,216.58,36830.82,13,Desktop,Wi-Fi
fffe43004900440032003000350030003200,15,184.93,21063.94,12,Desktop,Fiber_Optic
fffe43004900440034003000390030003300,20,155.26,16342.46,17,Smartphone,Wi-Fi
fffe43004900440035003000380038003800,13,41.3,3282.27,Error,Smartphone,Mobile_Data
fffe43004900440033003700310035003900,7,83.11,10474.84,Error,Desktop,Fiber_Optic
fffe43004900440032003500320034003400,-999,322.92,23943.12,23,Desktop,Wi-Fi
fffe43004900440034003100390039003900,15,113.95,3803.17,29,Desktop,Mobile_Data
fffe430049004400320030003600,5,-1006.713756,41962.95,15,Desktop,Fiber_Optic
fffe43004900440034003500380038003800,6,52.61,33445.41,16,Desktop,Mobile_Data
fffe43004900440032003200360035003900,20,304.94,26244.84,23,Desktop,Fiber_Optic
fffe43004900440034003100390032003600,16,-937.3583668,48849.87,8,Desktop,Wi-Fi
fffe43004900440031003800310036003900,15,844.520327,25024.92,-17.79258804,Desktop,Wi-Fi
fffe43004900440036003100320034003000,4,124.1,12679.35,16,Desktop,Fiber_Optic
fffe43004900440035003100350038003100,9,237.09,10452.97,21,Desktop,Mobile_Data
fffe43004900440034003400340034003300,6,40.36,10291.18,10,?,Mobile_Data
fffe43004900440033003500310035003500,19,39.56,97257.45,Error,Desktop,Mobile_Data
fffe43004900440034003000310031003200,10,170.33,44402.91,Error,Smartphone,Wi-Fi
fffe43004900440034003200320039003200,11,115.7,42877.6,22,?,Mobile_Data
fffe43004900440032003300330037003700,3,425.41,93649.69,Error,?,Mobile_Data
fffe4300490044003700300031003400,9,51.5,17277.94,10,Desktop,Wi-Fi
fffe43004900440031003100350036003800,15,465.99,14775.27,6,Smartphone,Fiber_Optic
fffe43004900440035003300340039003300,22,33.29,31981.22,21,Desktop,Fiber_Optic
fffe4300490044003100330039003800,15,142.97,75295.2,5,Smartphone,Wi-Fi
fffe43004900440034003400360036003900,24,201.33,41884.89,21,Smartphone,Wi-Fi
fffe43004900440035003900310035003800,7,219.91,29355.75,8,?,Wi-Fi
fffe43004900440036003000380037003900,14,659.77,23265.55,8,Both,Mobile_Data
fffe4300490044003200310034003800,3,194.33,42808.26,23,Smartphone,Fiber_Optic
fffe43004900440035003300380037003900,10,99.5,25566.66,22,Smartphone,Wi-Fi
fffe43004900440032003000300031003900,7,380.03,48021.95,28,Both,Wi-Fi
fffe43004900440033003800370038003300,10,653.84,24842.76,28.71160481,Both,Fiber_Optic
fffe43004900440035003700380031003800,5,-726.1010307,2761.42,17,Smartphone,Wi-Fi
fffe43004900440035003200310031003500,22,289.59,11458.45,7,Smartphone,Wi-Fi
fffe43004900440034003900350037003700,11,198.08,1347.91,18,Smartphone,Wi-Fi
fffe43004900440033003400380033003500,22,493.28,7464.06,15,Desktop,Mobile_Data
fffe43004900440034003600360030003700,18,211.41,31529.97,10,?,Fiber_Optic
fffe43004900440032003600300030003900,-999,45.49,12459.73,7,Desktop,Fiber_Optic
fffe43004900440031003400370038003800,11,32.33,7225.06,28,Desktop,Mobile_Data
fffe43004900440031003500340032003600,10,456.79,12400.77,41.32446694,Smartphone,Mobile_Data
fffe43004900440032003900350035003500,13,88.53,69669.6,6,?,Mobile_Data
fffe4300490044003800320037003300,1,50.07,31003.84,29,Smartphone,Wi-Fi
fffe43004900440033003600330033003900,16,74.76,18138.85,13,?,Fiber_Optic
fffe43004900440032003600350035003400,23,526.66,10942.51,22,Smartphone,Mobile_Data
fffe43004900440031003200340038003600,18,30.87,6391.47,16,Smartphone,Fiber_Optic
fffe4300490044003200390038003500,9,2538.247091,6947.73,27,Smartphone,Wi-Fi
fffe43004900440032003300310036003500,20,31.73,32781.21,26,Smartphone,Wi-Fi
fffe43004900440033003900380032003500,12,55.19,47714.26,6,?,Mobile_Data
fffe43004900440035003600390035003700,16,503.81,43326.75,16,Both,Fiber_Optic
fffe43004900440032003600310036003700,11,31.36,8488.32,28,Desktop,Fiber_Optic
fffe4300490044003900330037003500,16,32.3,48860.18,Error,Desktop,Wi-Fi
fffe43004900440034003100370039003100,18,870.0229367,22745.2,22,?,Fiber_Optic
fffe43004900440034003400320036003300,16,132.3,10090.88,28,Desktop,Fiber_Optic
fffe43004900440031003000300036003800,23,334.98,51577.6,7,Desktop,Mobile_Data
fffe43004900440032003700380034003300,22,959.9784928,47665.51,Error,Smartphone,Wi-Fi
fffe43004900440031003900340039003500,19,192.24,23197.21,18,Smartphone,Mobile_Data
fffe43004900440034003300340030003500,20,58.4,5348.05,12,?,Fiber_Optic
fffe43004900440031003400360038003100,9,87.92,36145.63,29,Smartphone,Fiber_Optic
fffe43004900440032003100380032003800,11,34.7,6499.42,8,Desktop,Wi-Fi
fffe43004900440033003400370032003800,6,34.5,36432.87,5,Desktop,Fiber_Optic
fffe43004900440031003800370030003500,10,199.34,12642.63,27,Desktop,Fiber_Optic
fffe43004900440036003100320035003600,7,263.34,51388.6,Error,Smartphone,Fiber_Optic
fffe43004900440031003300370034003900,9,948.76,25047.56,19,Desktop,Fiber_Optic
fffe43004900440033003700310039003500,15,215.85,10737.9,21,Desktop,Fiber_Optic
fffe43004900440033003400360031003600,5,114.05,4156.99,18,Smartphone,Mobile_Data
fffe43004900440032003000360039003700,6,158.78,18307.24,13,Desktop,Mobile_Data
fffe43004900440031003200320035003600,13,31.57,14395.85,24,Smartphone,Mobile_Data
fffe4300490044003200360034003800,18,75.57,13441.71,28,Smartphone,Wi-Fi
fffe43004900440032003800360033003000,13,134.83,27274.98,26,Smartphone,Mobile_Data
fffe4300490044003600330035003600,21,142.07,12059.46,6,Desktop,Fiber_Optic
fffe43004900440034003800390030003300,7,481.35,38637.93,1,Desktop,Mobile_Data
fffe43004900440033003900390030003300,19,159.48,35761.95,21,Desktop,Wi-Fi
fffe4300490044003100360039003800,22,31.27,33141.46,53.13233119,Desktop,Mobile_Data
